,msa,element_1,skills_lq_1
58,10180,2.A.2.a,0.9935043391164149
59,10180,2.A.2.b,0.9920691516080282
60,10180,2.A.2.c,1.0036144575302075
61,10180,2.A.2.d,0.9981615674439773
62,10180,2.B.1.a,1.0170095923898401
63,10180,2.B.1.b,1.0098099701053043
64,10180,2.B.1.c,0.9972472048928889
65,10180,2.B.1.d,1.0032103139737532
66,10180,2.B.1.e,1.0061249214366221
67,10180,2.B.1.f,1.035446295552075
68,10180,2.B.2.i,0.9826317559829135
69,10180,2.B.3.a,0.8415182724089537
70,10180,2.B.3.b,0.8709234108889555
71,10180,2.B.3.c,0.925586928700321
72,10180,2.B.3.d,0.9682495365852425
73,10180,2.B.3.e,0.7635424218245159
74,10180,2.B.3.g,0.9911940725628543
75,10180,2.B.3.h,0.9983708007318097
76,10180,2.B.3.j,0.9764314824105763
77,10180,2.B.3.k,0.9506210029140503
78,10180,2.B.3.l,0.990949081501135
79,10180,2.B.3.m,0.9675370173028013
80,10180,2.B.4.e,0.9858105627273321
81,10180,2.B.4.g,0.9674602013959902
82,10180,2.B.4.h,0.9656733643539613
83,10180,2.B.5.a,1.0066001024009474
84,10180,2.B.5.b,0.9408616424018901
85,10180,2.B.5.c,0.9796167049664606
86,10180,2.B.5.d,1.001513094705137
87,10180,2.C.1.a,0.9872129927116795
88,10180,2.C.1.b,1.0264603220777853
89,10180,2.C.1.c,0.9884551126012241
90,10180,2.C.1.d,1.0111520259929174
91,10180,2.C.1.e,1.0419390670741933
92,10180,2.C.1.f,0.9887430868448452
93,10180,2.C.10,1.0333408320201316
94,10180,2.C.2.a,0.9717200752434727
95,10180,2.C.2.b,1.1274295532638963
96,10180,2.C.3.a,0.9700791612339412
97,10180,2.C.3.b,0.8923198279334661
98,10180,2.C.3.c,0.890724197253025
99,10180,2.C.3.d,0.9865498480408337
100,10180,2.C.3.e,0.9987164045675393
101,10180,2.C.4.a,0.989537250229281
102,10180,2.C.4.b,0.9827930761458673
103,10180,2.C.4.c,1.0346427190358654
104,10180,2.C.4.d,1.056178896931128
105,10180,2.C.4.e,1.0337112364051473
106,10180,2.C.4.f,1.0223597631701398
107,10180,2.C.4.g,0.9768005946284037
108,10180,2.C.5.a,1.1145725870983327
109,10180,2.C.5.b,1.09046182440302
110,10180,2.C.6,1.0079870047890096
111,10180,2.C.7.a,1.0007737548385154
112,10180,2.C.7.b,1.0716716674902889
113,10180,2.C.7.c,1.017757642946063
114,10180,2.C.7.d,1.0332744769294044
115,10180,2.C.7.e,1.0483620258344803
116,10180,2.C.8.a,1.0353371793205055
117,10180,2.C.8.b,0.9753661891284744
118,10180,2.C.9.a,0.9497715993135284
119,10180,2.C.9.b,0.9785466795474447
120,10180,4.A.1.a.1,0.9887077232537633
121,10180,4.A.1.a.2,1.006007462708092
122,10180,4.A.1.b.1,0.994843696837338
123,10180,4.A.1.b.2,1.0069087230199436
124,10180,4.A.1.b.3,0.9632997398318214
125,10180,4.A.2.a.1,0.9841003001469198
126,10180,4.A.2.a.2,0.9744343771205373
127,10180,4.A.2.a.3,0.9850177988496469
128,10180,4.A.2.a.4,0.9488224395254885
129,10180,4.A.2.b.1,0.9736363037929207
130,10180,4.A.2.b.2,0.9623472013113089
131,10180,4.A.2.b.3,0.9816888863397193
132,10180,4.A.2.b.4,0.9651659429945558
133,10180,4.A.2.b.5,0.9898760561575546
134,10180,4.A.2.b.6,0.9919237003496687
135,10180,4.A.3.a.1,1.0454348675355853
136,10180,4.A.3.a.2,1.0556618722685869
137,10180,4.A.3.a.3,1.0325443156689955
138,10180,4.A.3.a.4,1.0284862260829841
139,10180,4.A.3.b.1,0.9445442472196064
140,10180,4.A.3.b.2,0.9436829286443975
141,10180,4.A.3.b.4,1.0373910037995389
142,10180,4.A.3.b.5,0.9854583735596166
143,10180,4.A.3.b.6,0.9694027001951957
144,10180,4.A.4.a.1,0.9682319351587096
145,10180,4.A.4.a.2,0.987456872064118
146,10180,4.A.4.a.3,0.9864212655928835
147,10180,4.A.4.a.4,1.0078916483638969
148,10180,4.A.4.a.5,1.0707715115235965
149,10180,4.A.4.a.6,0.9946540494061146
150,10180,4.A.4.a.7,1.005438623754538
151,10180,4.A.4.a.8,1.0668868613759959
152,10180,4.A.4.b.1,0.9919221572863121
153,10180,4.A.4.b.2,0.9790642087384102
154,10180,4.A.4.b.3,1.0039772932431243
155,10180,4.A.4.b.4,0.9835469409659283
156,10180,4.A.4.b.5,1.0050592264679639
157,10180,4.A.4.b.6,0.950637581915245
158,10180,4.A.4.c.1,0.997238647840704
159,10180,4.A.4.c.2,0.9653630751704343
160,10180,4.A.4.c.3,0.9799176463204929
161,10380,1.A.1.a.1,1.0224948241683363
162,10380,1.A.1.a.2,1.010955978227024
163,10380,1.A.1.a.3,1.0286769928732107
164,10380,1.A.1.a.4,1.0230269984840499
165,10380,1.A.1.b.1,1.0009839941775696
166,10380,1.A.1.b.2,1.0102493874380654
167,10380,1.A.1.b.3,1.0091260985901964
168,10380,1.A.1.b.4,1.0058645291179695
169,10380,1.A.1.b.5,1.0054856092290883
170,10380,1.A.1.b.6,1.0156151297730835
171,10380,1.A.1.b.7,1.0105431641256242
172,10380,1.A.1.c.1,0.9892109883666407
173,10380,1.A.1.c.2,0.9933837755745072
174,10380,1.A.1.d.1,1.013030914741546
175,10380,1.A.1.e.1,0.9942911436124072
176,10380,1.A.1.e.2,0.9777238206726739
177,10380,1.A.1.e.3,0.9962929213821644
178,10380,1.A.1.f.1,0.869965284734655
179,10380,1.A.1.f.2,0.975556063390293
180,10380,1.A.1.g.1,1.0270332858128088
181,10380,1.A.1.g.2,1.039301068145264
182,10380,1.A.2.a.1,0.9816024816183104
183,10380,1.A.2.a.2,0.9990735284084389
184,10380,1.A.2.a.3,0.9911431451240698
185,10380,1.A.2.b.1,0.9625111317515488
186,10380,1.A.2.b.2,1.0020433232379826
187,10380,1.A.2.b.3,0.9334787247056201
188,10380,1.A.2.b.4,0.9576081116862979
189,10380,1.A.2.c.1,0.9280953313126271
190,10380,1.A.2.c.2,1.1061774698296623
191,10380,1.A.2.c.3,0.9681764859123408
192,10380,1.A.3.a.1,1.0123328655433657
193,10380,1.A.3.a.2,1.0601240478358414
194,10380,1.A.3.a.3,0.9965082248846857
195,10380,1.A.3.a.4,1.0421742734266317
196,10380,1.A.3.b.1,1.0120981089294008
197,10380,1.A.3.c.1,1.0026629941346725
198,10380,1.A.3.c.2,0.870648246495692
199,10380,1.A.3.c.3,1.0141906657206756
200,10380,1.A.3.c.4,1.0172297991672832
201,10380,1.A.4.a.1,1.010563023459776
202,10380,1.A.4.a.2,0.9978668503351011
203,10380,1.A.4.a.3,0.9956419811448299
204,10380,1.A.4.a.4,0.8724911229304678
205,10380,1.A.4.a.5,0.8526197013988219
206,10380,1.A.4.a.6,0.9177637037675277
207,10380,1.A.4.a.7,0.8999565564366503
208,10380,1.A.4.b.1,0.9899021914307854
209,10380,1.A.4.b.2,1.0065790534137096
210,10380,1.A.4.b.3,0.9024269177724958
211,10380,1.A.4.b.4,1.0343472891127883
212,10380,1.A.4.b.5,1.0345143744964935
213,10380,2.A.1.a,1.0134797734852388
214,10380,2.A.1.b,1.0255224095113664
215,10380,2.A.1.c,1.0154145252494269
216,10380,2.A.1.d,1.0193114857377905
217,10380,2.A.1.e,0.9831384295012322
218,10380,2.A.1.f,0.7684264643058848
219,10380,2.A.2.a,1.008618050161832
220,10380,2.A.2.b,1.0090553703270708
221,10380,2.A.2.c,1.0148700102720973
222,10380,2.A.2.d,1.0165356056632697
223,10380,2.B.1.a,1.0251149816845686
224,10380,2.B.1.b,1.0139245680044098
225,10380,2.B.1.c,1.0250566567880743
226,10380,2.B.1.d,1.030892054348351
227,10380,2.B.1.e,1.021475016548898
228,10380,2.B.1.f,1.0358029091371792
229,10380,2.B.2.i,1.0018780197318733
230,10380,2.B.3.a,0.9067180057447819
231,10380,2.B.3.b,0.9130526667413258
232,10380,2.B.3.c,0.8003181804479106
233,10380,2.B.3.d,0.7007377638873145
234,10380,2.B.3.e,0.8717397561851501
235,10380,2.B.3.g,0.9546424063427645
236,10380,2.B.3.h,0.9618997132225366
237,10380,2.B.3.j,0.8505625277131067
238,10380,2.B.3.k,0.8740182802091496
239,10380,2.B.3.l,0.8376538021203694
240,10380,2.B.3.m,0.951851809365636
241,10380,2.B.4.e,0.9943384788179814
242,10380,2.B.4.g,0.9747480205150678
243,10380,2.B.4.h,0.9689264047124028
244,10380,2.B.5.a,1.0311861044158943
245,10380,2.B.5.b,0.9221560636347369
246,10380,2.B.5.c,0.964041096338031
247,10380,2.B.5.d,1.0151490254059237
248,10380,2.C.1.a,1.0148083503037817
249,10380,2.C.1.b,1.080770487466063
250,10380,2.C.1.c,0.9784573380674477
251,10380,2.C.1.d,1.000213274413934
252,10380,2.C.1.e,1.020181040568104
253,10380,2.C.1.f,0.9849935270548039
254,10380,2.C.10,1.0205583965316172
255,10380,2.C.2.a,0.9913777543188079
256,10380,2.C.2.b,1.1099968357327132
257,10380,2.C.3.a,1.0051163365752476
258,10380,2.C.3.b,0.9066939709995787
259,10380,2.C.3.c,0.9127374212867683
260,10380,2.C.3.d,0.8927009159869874
261,10380,2.C.3.e,0.9785654418426099
262,10380,2.C.4.a,1.0176314042034806
263,10380,2.C.4.b,0.9303452912337828
264,10380,2.C.4.c,1.0027208374180208
265,10380,2.C.4.d,0.9953516500230434
266,10380,2.C.4.e,1.0033670515475581
267,10380,2.C.4.f,1.0289089791515529
268,10380,2.C.4.g,1.02443449819019
269,10380,2.C.5.a,0.9731256313628402
270,10380,2.C.5.b,1.0138938603916348
271,10380,2.C.6,1.0279859469334973
272,10380,2.C.7.a,1.039364839199221
273,10380,2.C.7.b,1.0344425903722148
274,10380,2.C.7.c,1.1101502644496626
275,10380,2.C.7.d,1.1669817535918028
276,10380,2.C.7.e,1.0486358101190716
277,10380,2.C.8.a,1.0635854295487592
278,10380,2.C.8.b,0.961260986009298
279,10380,2.C.9.a,0.931778194245239
280,10380,2.C.9.b,1.0434388599236608
281,10380,4.A.1.a.1,0.9945045225040088
282,10380,4.A.1.a.2,0.9714247362183003
283,10380,4.A.1.b.1,0.9741167680575612
284,10380,4.A.1.b.2,0.9963178084816869
285,10380,4.A.1.b.3,0.9471298927252566
286,10380,4.A.2.a.1,0.9746234929913226
287,10380,4.A.2.a.2,0.981118229391379
288,10380,4.A.2.a.3,0.9740994400932598
289,10380,4.A.2.a.4,0.9623422638264162
290,10380,4.A.2.b.1,0.9779685794525842
291,10380,4.A.2.b.2,0.99217664221104
292,10380,4.A.2.b.3,0.9917283388166431
293,10380,4.A.2.b.4,0.9936132165893387
294,10380,4.A.2.b.5,1.016237935470894
295,10380,4.A.2.b.6,1.0132402998419883
296,10380,4.A.3.a.1,1.0273259811890891
297,10380,4.A.3.a.2,1.038839657857628
298,10380,4.A.3.a.3,1.0521593285669646
299,10380,4.A.3.a.4,0.9724462820012791
300,10380,4.A.3.b.1,0.9904333504442648
301,10380,4.A.3.b.2,0.9372696525824523
302,10380,4.A.3.b.4,0.996246700751647
303,10380,4.A.3.b.5,0.9643444725695115
304,10380,4.A.3.b.6,0.9607735525734507
305,10380,4.A.4.a.1,0.9782764240611818
306,10380,4.A.4.a.2,1.0018260561657943
307,10380,4.A.4.a.3,1.0051010268638947
308,10380,4.A.4.a.4,1.0300768014796409
309,10380,4.A.4.a.5,1.0305762886805339
310,10380,4.A.4.a.6,1.0247582302697793
311,10380,4.A.4.a.7,1.026705813634337
312,10380,4.A.4.a.8,1.0663154283103395
313,10380,4.A.4.b.1,1.0083164413274959
314,10380,4.A.4.b.2,1.0102113912663389
315,10380,4.A.4.b.3,1.021174470197856
316,10380,4.A.4.b.4,1.0099903993046546
317,10380,4.A.4.b.5,1.0219633993010848
318,10380,4.A.4.b.6,0.9478104950541874
319,10380,4.A.4.c.1,1.008078749182788
320,10380,4.A.4.c.2,0.9599560712581168
321,10380,4.A.4.c.3,0.9783919019369086
322,10420,1.A.1.a.1,0.9944127437165038
323,10420,1.A.1.a.2,0.9965072219786809
324,10420,1.A.1.a.3,0.9976279307092725
325,10420,1.A.1.a.4,0.9934584185060767
326,10420,1.A.1.b.1,0.9923590777066162
327,10420,1.A.1.b.2,0.9915141959930479
328,10420,1.A.1.b.3,0.9943140292808164
329,10420,1.A.1.b.4,0.9942536725148693
330,10420,1.A.1.b.5,0.9946226526982009
331,10420,1.A.1.b.6,0.9969843487323355
332,10420,1.A.1.b.7,0.9995455188235576
333,10420,1.A.1.c.1,1.002033738129964
334,10420,1.A.1.c.2,1.000649721574788
335,10420,1.A.1.d.1,0.9922881562778127
336,10420,1.A.1.e.1,0.9930484662092063
337,10420,1.A.1.e.2,0.9959447432938714
338,10420,1.A.1.e.3,1.0021494599264447
339,10420,1.A.1.f.1,1.0154644642544592
340,10420,1.A.1.f.2,1.0043693381486105
341,10420,1.A.1.g.1,0.9963333226500778
342,10420,1.A.1.g.2,0.9977870797090621
343,10420,1.A.2.a.1,1.0108645083414431
344,10420,1.A.2.a.2,1.0131535643702296
345,10420,1.A.2.a.3,1.0079697209792318
346,10420,1.A.2.b.1,1.0226748209416059
347,10420,1.A.2.b.2,1.0085049680464848
348,10420,1.A.2.b.3,1.034732536211033
349,10420,1.A.2.b.4,1.0442524363657062
350,10420,1.A.2.c.1,1.0306666359691827
351,10420,1.A.2.c.2,1.0198950753012697
352,10420,1.A.2.c.3,1.0187421736781936
353,10420,1.A.3.a.1,1.0049268002396903
354,10420,1.A.3.a.2,0.9924887298778121
355,10420,1.A.3.a.3,0.996638388254353
356,10420,1.A.3.a.4,1.0078781668616545
357,10420,1.A.3.b.1,1.0001979861554233
358,10420,1.A.3.c.1,1.0084650107080966
359,10420,1.A.3.c.2,1.0141910474516107
360,10420,1.A.3.c.3,1.0039112321728094
361,10420,1.A.3.c.4,0.997093626344456
362,10420,1.A.4.a.1,0.9995329763899421
363,10420,1.A.4.a.2,0.9958754234354023
364,10420,1.A.4.a.3,1.001559613680735
365,10420,1.A.4.a.4,1.0012160258458855
366,10420,1.A.4.a.5,0.9983026615152819
367,10420,1.A.4.a.6,1.0093052221906567
368,10420,1.A.4.a.7,1.0012245429019422
369,10420,1.A.4.b.1,0.9995925336078598
370,10420,1.A.4.b.2,1.008391455241409
371,10420,1.A.4.b.3,1.024732291332319
372,10420,1.A.4.b.4,0.9978551475205601
373,10420,1.A.4.b.5,0.9990566700440043
374,10420,2.A.1.a,0.9961889842892581
375,10420,2.A.1.b,0.9978152981130471
376,10420,2.A.1.c,0.9944727434735199
377,10420,2.A.1.d,0.9989798697563098
378,10420,2.A.1.e,1.0046284684063551
379,10420,2.A.1.f,1.0221697943181078
380,10420,2.A.2.a,0.9970948321757942
381,10420,2.A.2.b,0.9921641795311751
382,10420,2.A.2.c,0.9949513174022993
383,10420,2.A.2.d,0.994645236450616
384,10420,2.B.1.a,0.9937156890892541
385,10420,2.B.1.b,0.9931495060928874
386,10420,2.B.1.c,0.9918393653127792
387,10420,2.B.1.d,0.9930627503504136
388,10420,2.B.1.e,0.9971009136926495
389,10420,2.B.1.f,0.9934185121436724
390,10420,2.B.2.i,0.9964658185669081
391,10420,2.B.3.a,0.9999732251036176
392,10420,2.B.3.b,1.0067107171581833
393,10420,2.B.3.c,1.0530613014292471
394,10420,2.B.3.d,1.055421643098662
395,10420,2.B.3.e,0.9856324087392285
396,10420,2.B.3.g,1.0126135386402433
397,10420,2.B.3.h,1.0253867665848408
398,10420,2.B.3.j,1.068362519470909
399,10420,2.B.3.k,1.0225713459146837
400,10420,2.B.3.l,1.0777973012571378
401,10420,2.B.3.m,1.0114109776283833
402,10420,2.B.4.e,0.9966965544846011
403,10420,2.B.4.g,0.9959007815175153
404,10420,2.B.4.h,0.9943999450013059
405,10420,2.B.5.a,0.9936156619929475
406,10420,2.B.5.b,1.0024522831758766
407,10420,2.B.5.c,1.0126092040857366
408,10420,2.B.5.d,0.9940430990396375
409,10420,2.C.1.a,0.9948608093206878
410,10420,2.C.1.b,0.995556396982042
411,10420,2.C.1.c,0.9941763553171976
412,10420,2.C.1.d,0.9991901358506136
413,10420,2.C.1.e,0.9931558613711251
414,10420,2.C.1.f,0.9898379524223618
415,10420,2.C.10,0.9921729058544175
416,10420,2.C.2.a,1.0314495420564898
417,10420,2.C.2.b,0.9822461477823634
418,10420,2.C.3.a,1.0019369896474464
419,10420,2.C.3.b,1.0279851611352442
420,10420,2.C.3.c,1.0184780746919517
421,10420,2.C.3.d,1.0012605568869122
422,10420,2.C.3.e,1.0450378694751794
423,10420,2.C.4.a,1.0019726723813902
424,10420,2.C.4.b,1.0295578438474873
425,10420,2.C.4.c,1.0234110816029207
426,10420,2.C.4.d,1.006398090671271
427,10420,2.C.4.e,0.9865467394801012
428,10420,2.C.4.f,0.9836044593696894
429,10420,2.C.4.g,0.9661289012390484
430,10420,2.C.5.a,1.0203390040110814
431,10420,2.C.5.b,1.0039782228750012
432,10420,2.C.6,1.0003949006515718
433,10420,2.C.7.a,0.9936701777534598
434,10420,2.C.7.b,0.9930374298036988
435,10420,2.C.7.c,0.9814484449816002
436,10420,2.C.7.d,0.9710198092127718
437,10420,2.C.7.e,0.9893108166741212
438,10420,2.C.8.a,0.9958437079733907
439,10420,2.C.8.b,0.9791384807544798
440,10420,2.C.9.a,0.9908595112980764
441,10420,2.C.9.b,0.9873181615943838
442,10420,4.A.1.a.1,0.9936214763365221
443,10420,4.A.1.a.2,1.0017161061099453
444,10420,4.A.1.b.1,0.996829023721459
445,10420,4.A.1.b.2,1.007856831229235
446,10420,4.A.1.b.3,1.002876247229639
447,10420,4.A.2.a.1,0.9974436590236156
448,10420,4.A.2.a.2,0.9994594470230861
449,10420,4.A.2.a.3,0.9946163016250716
450,10420,4.A.2.a.4,0.99887333700743
451,10420,4.A.2.b.1,0.9968049680650031
452,10420,4.A.2.b.2,0.9882684936644597
453,10420,4.A.2.b.3,0.9961877049963783
454,10420,4.A.2.b.4,0.9959344012721972
455,10420,4.A.2.b.5,0.9966761214797676
456,10420,4.A.2.b.6,0.9957881158898203
457,10420,4.A.3.a.1,1.0041055898583384
458,10420,4.A.3.a.2,1.0115267594014523
459,10420,4.A.3.a.3,1.0349604752935904
460,10420,4.A.3.a.4,1.010528170780666
461,10420,4.A.3.b.1,1.0023415556877207
462,10420,4.A.3.b.2,1.01515161434896
463,10420,4.A.3.b.4,1.0370327389610803
464,10420,4.A.3.b.5,1.0177062934774048
465,10420,4.A.3.b.6,0.9992152111537758
466,10420,4.A.4.a.1,0.9939367193962335
467,10420,4.A.4.a.2,0.9994257505432294
468,10420,4.A.4.a.3,0.9920272022985817
469,10420,4.A.4.a.4,0.9927191395973332
470,10420,4.A.4.a.5,0.9962374945608727
471,10420,4.A.4.a.6,0.9998250044909258
472,10420,4.A.4.a.7,0.9930564025035485
473,10420,4.A.4.a.8,0.9872803652760671
474,10420,4.A.4.b.1,0.9955474812118319
475,10420,4.A.4.b.2,0.9965882688327522
476,10420,4.A.4.b.3,0.9980251090278476
477,10420,4.A.4.b.4,0.9957312558920711
478,10420,4.A.4.b.5,1.000097485159287
479,10420,4.A.4.b.6,0.9962045482066807
480,10420,4.A.4.c.1,1.0017735784381054
481,10420,4.A.4.c.2,0.9978613309142729
482,10420,4.A.4.c.3,0.9994566253258437
483,10500,1.A.1.a.1,0.9998803343909218
484,10500,1.A.1.a.2,0.9902188167390945
485,10500,1.A.1.a.3,0.9938059362632301
486,10500,1.A.1.a.4,0.9839350737365001
487,10500,1.A.1.b.1,0.9756096561611873
488,10500,1.A.1.b.2,0.9748068654038393
489,10500,1.A.1.b.3,0.9939302859767365
490,10500,1.A.1.b.4,0.9824600694752599
491,10500,1.A.1.b.5,0.9870586437395191
492,10500,1.A.1.b.6,0.9918428873164081
493,10500,1.A.1.b.7,1.0002156953064856
494,10500,1.A.1.c.1,0.9729424340573413
495,10500,1.A.1.c.2,0.9850826163586586
496,10500,1.A.1.d.1,1.0005435137066008
497,10500,1.A.1.e.1,0.9970498901683273
498,10500,1.A.1.e.2,0.9852045939075953
499,10500,1.A.1.e.3,0.9953582056742026
500,10500,1.A.1.f.1,1.0915915492420791
501,10500,1.A.1.f.2,0.9866767781396663
502,10500,1.A.1.g.1,1.0043308485282634
503,10500,1.A.1.g.2,1.0288067479150822
504,10500,1.A.2.a.1,1.0464705961816503
505,10500,1.A.2.a.2,1.0478845128714598
506,10500,1.A.2.a.3,1.0196556814486863
507,10500,1.A.2.b.1,1.0442470573153786
508,10500,1.A.2.b.2,1.092652334153509
509,10500,1.A.2.b.3,1.1018634480622735
510,10500,1.A.2.b.4,1.0965335088670263
511,10500,1.A.2.c.1,1.088037225067747
512,10500,1.A.2.c.2,1.0453711102475882
513,10500,1.A.2.c.3,1.1382622541276401
514,10500,1.A.3.a.1,1.1182758857463126
515,10500,1.A.3.a.2,1.1093241885217056
516,10500,1.A.3.a.3,1.0969632101400135
517,10500,1.A.3.a.4,1.0765744222984301
518,10500,1.A.3.b.1,1.1290766592188222
519,10500,1.A.3.c.1,1.0999192187402103
520,10500,1.A.3.c.2,1.171395530719227
521,10500,1.A.3.c.3,1.119648582498961
522,10500,1.A.3.c.4,1.076909640433232
523,10500,1.A.4.a.1,0.9988811445376437
524,10500,1.A.4.a.2,1.0086690756817818
525,10500,1.A.4.a.3,1.02174189050845
526,10500,1.A.4.a.4,1.1734816119768936
527,10500,1.A.4.a.5,1.1625968061007041
528,10500,1.A.4.a.6,1.028033155487851
529,10500,1.A.4.a.7,1.104715195748437
530,10500,1.A.4.b.1,1.028992392013422
531,10500,1.A.4.b.2,1.025394576794672
532,10500,1.A.4.b.3,1.151145325861868
533,10500,1.A.4.b.4,1.0054315945942005
534,10500,1.A.4.b.5,1.0039934278722513
535,10500,2.A.1.a,0.9875715538490567
536,10500,2.A.1.b,0.9987098113752637
537,10500,2.A.1.c,0.9838405849635059
538,10500,2.A.1.d,0.9914500050465469
539,10500,2.A.1.e,0.9809431992903661
540,10500,2.A.1.f,0.8649672891118805
541,10500,2.A.2.a,0.9918215891138217
542,10500,2.A.2.b,0.9857930996550369
543,10500,2.A.2.c,0.995048630229765
544,10500,2.A.2.d,0.9930422595553967
545,10500,2.B.1.a,1.003457819021989
546,10500,2.B.1.b,1.007587578236177
547,10500,2.B.1.c,0.9979374718767458
548,10500,2.B.1.d,1.0022472776317664
549,10500,2.B.1.e,0.9951832514640158
550,10500,2.B.1.f,1.0150708461473053
551,10500,2.B.2.i,0.9839018930580183
552,10500,2.B.3.a,0.8800783360042413
553,10500,2.B.3.b,0.8972899173608412
554,10500,2.B.3.c,0.9688811384367642
555,10500,2.B.3.d,1.0191385931228025
556,10500,2.B.3.e,0.793962892669869
557,10500,2.B.3.g,1.0218939749697424
558,10500,2.B.3.h,1.0544660796894774
559,10500,2.B.3.j,1.038519601423463
560,10500,2.B.3.k,1.0008490853317307
561,10500,2.B.3.l,1.0569014258167142
562,10500,2.B.3.m,0.9920499246738146
563,10500,2.B.4.e,0.9820773847896005
564,10500,2.B.4.g,0.9774944506911136
565,10500,2.B.4.h,0.9720847459102003
566,10500,2.B.5.a,1.0018721085008757
567,10500,2.B.5.b,0.9489987293751144
568,10500,2.B.5.c,0.9850428005893553
569,10500,2.B.5.d,0.9971072621978042
570,10500,2.C.1.a,0.9916403905826202
571,10500,2.C.1.b,1.0207482010633098
572,10500,2.C.1.c,0.9926533814976173
573,10500,2.C.1.d,0.9870869280012288
574,10500,2.C.1.e,1.0154686774813861
575,10500,2.C.1.f,0.9856693032352354
576,10500,2.C.10,1.0922030656104975
577,10500,2.C.2.a,1.0212849912931756
578,10500,2.C.2.b,1.0895427351209954
579,10500,2.C.3.a,0.9760817702454953
580,10500,2.C.3.b,0.8947498042622803
581,10500,2.C.3.c,0.8992507718425593
582,10500,2.C.3.d,0.966763802856633
583,10500,2.C.3.e,1.027553390108889
584,10500,2.C.4.a,0.9871861465171603
585,10500,2.C.4.b,0.9538232368255025
586,10500,2.C.4.c,1.002726863701058
587,10500,2.C.4.d,0.9909216327815176
588,10500,2.C.4.e,1.0183955361883847
589,10500,2.C.4.f,1.000129025982566
590,10500,2.C.4.g,0.9635388880233294
591,10500,2.C.5.a,1.0574644411968912
592,10500,2.C.5.b,1.0647678416478739
593,10500,2.C.6,0.9971140298147525
594,10500,2.C.7.a,0.9854743578420644
595,10500,2.C.7.b,1.0409437828877701
596,10500,2.C.7.c,0.9289677072916463
597,10500,2.C.7.d,0.9714187115231064
598,10500,2.C.7.e,1.0123476964914868
599,10500,2.C.8.a,1.0496108966496995
600,10500,2.C.8.b,0.9879532694589723
601,10500,2.C.9.a,0.9565907353421684
602,10500,2.C.9.b,0.9783511199934317
603,10500,4.A.1.a.1,0.9826780116754421
604,10500,4.A.1.a.2,0.995544750917612
605,10500,4.A.1.b.1,0.9938372570037807
606,10500,4.A.1.b.2,1.0098544070935156
607,10500,4.A.1.b.3,0.9666951211775568
608,10500,4.A.2.a.1,0.9933055727609544
